,res,ind,com,rest
6980400,2859,1092,620,19
6984000,3171,1092,319,8
6987600,3498,1092,0,0
6991200,3498,1092,0,0
6994800,3498,1092,0,0
6998400,3497,1092,0,0
7002000,3497,1092,0,0
7005600,3497,1092,0,0
7009200,3497,1092,0,0
7012800,3497,1092,0,0
7016400,3171,1092,302,24
7020000,2885,1092,579,33
7023600,2402,1092,1043,52
7027200,1942,1092,1490,65
7030800,1551,1092,1867,79
7034400,1399,1092,2016,82
7038000,1349,1092,2065,83
7041600,1345,1092,2069,83
7045200,1333,1092,2081,83
7048800,1379,1092,2036,82
7052400,1465,1092,1954,78
7056000,1627,1092,1798,72
7059600,1969,1092,1471,57
7063200,2432,1092,1022,43
7066800,2858,1092,611,28
7070400,3170,1092,311,16
7074000,3497,1092,0,0
7077600,3497,1092,0,0
7081200,3497,1092,0,0
7084800,3497,1092,0,0
7088400,3497,1092,0,0
7092000,3497,1092,0,0
7095600,3497,1092,0,0
7099200,3497,1092,0,0
7102800,3171,1092,315,11
7106400,2885,1092,586,26
7110000,2402,1092,1059,36
7113600,1942,1092,1502,53
7117200,1551,1092,1873,73
7120800,1399,1092,2018,80
7124400,1349,1092,2067,81
7128000,1345,1092,2071,81
7131600,1333,1092,2083,81
7135200,1379,1092,2041,77
7138800,1465,1092,1956,76
7142400,1627,1092,1801,69
7146000,1969,1092,1468,60
7149600,2432,1092,1026,39
7153200,2858,1092,616,23
7156800,3170,1092,316,11
7160400,3497,1092,0,0
7164000,3497,1092,0,0
7167600,3497,1092,0,0
7171200,3497,1092,0,0
7174800,3497,1092,0,0
7178400,3497,1092,0,0
7182000,3497,1092,0,0
7185600,3497,1092,0,0
7189200,3171,1092,316,10
7192800,2885,1092,584,28
7196400,2402,1092,1048,47
7200000,1942,1092,1490,65
7203600,1551,1092,1871,75
7207200,1399,1092,2016,82
7210800,1349,1092,2063,85
7214400,1345,1092,2067,85
7218000,1333,1092,2079,85
7221600,1379,1092,2036,82
7225200,1465,1092,1951,81
7228800,1627,1092,1797,73
7232400,1969,1092,1467,61
7236000,2432,1092,1026,39
7239600,2858,1092,618,21
7243200,3170,1092,315,12
7246800,3497,1092,0,0
7250400,3497,1092,0,0
7254000,3497,1092,0,0
7257600,3497,1092,0,0
7261200,3497,1092,0,0
7264800,3497,1092,0,0
7268400,3497,1092,0,0
7272000,3497,1092,0,0
7275600,3171,1092,313,13
7279200,2885,1092,588,24
7282800,2402,1092,1059,36
7286400,1942,1092,1497,58
7290000,1551,1092,1869,77
7293600,1399,1092,2018,80
7297200,1349,1092,2064,84
7300800,1345,1092,2068,84
7304400,1333,1092,2079,85
7308000,1379,1092,2034,84
7311600,1465,1092,1951,81
7315200,1627,1092,1796,74
7318800,1969,1092,1468,60
7322400,2432,1092,1023,42
7326000,2858,1092,620,19
7329600,3170,1092,318,9
7333200,3497,1092,0,0
7336800,3497,1092,0,0
7340400,3497,1092,0,0
7344000,3497,1092,0,0
7347600,3497,1092,0,0
7351200,3497,1092,0,0
7354800,3497,1092,0,0
7358400,3497,1092,0,0
7362000,3171,1092,315,11
7365600,2885,1092,593,19
7369200,2402,1092,1061,34
7372800,1942,1092,1501,54
7376400,1551,1092,1872,74
7380000,1399,1092,2018,80
7383600,1349,1092,2065,83
7387200,1345,1092,2069,83
7390800,1333,1092,2081,83
7394400,1379,1092,2039,79
7398000,1465,1092,1955,77
7401600,1627,1092,1800,70
7405200,1969,1092,1472,56
7408800,2432,1092,1032,33
7412400,2858,1092,623,16
7416000,3170,1092,317,10
7419600,3497,1092,0,0
7423200,3497,1092,0,0
7426800,3497,1092,0,0
7430400,3497,1092,0,0
7434000,3497,1092,0,0
7437600,3497,1092,0,0
7441200,3497,1092,0,0
7444800,3497,1092,0,0
7448400,3171,1092,313,13
7452000,2885,1092,593,19
7455600,2402,1092,1059,36
7459200,1942,1092,1504,51
7462800,1551,1092,1880,66
7466400,1399,1092,2020,78
7470000,1349,1092,2067,81
7473600,1345,1092,2071,81
7477200,1333,1092,2083,81
7480800,1379,1092,2041,77
7484400,1465,1092,1960,72
7488000,1627,1092,1802,68
7491600,1969,1092,1467,61
7495200,2432,1092,1022,43
7498800,2858,1092,616,23
7502400,3170,1092,316,11
7506000,3497,1092,0,0
7509600,3497,1092,0,0
7513200,3497,1092,0,0
7516800,3497,1092,0,0
7520400,3497,1092,0,0
7524000,3497,1092,0,0
7527600,3497,1092,0,0
7531200,3497,1092,0,0
7534800,3171,1092,314,12
7538400,2885,1092,592,20
7542000,2402,1092,1054,41
7545600,1942,1092,1499,56
7549200,1551,1092,1878,68
7552800,1399,1092,2023,75
7556400,1349,1092,2069,79
7560000,1345,1092,2073,79
7563600,1333,1092,2084,80
7567200,1379,1092,2041,77
7570800,1465,1092,1958,74
7574400,1627,1092,1802,68
7578000,1969,1092,1471,57
7581600,2432,1092,1027,38
7585200,2858,1092,616,23
7588800,3170,1092,315,12
7592400,3497,1092,0,0
7596000,3497,1092,0,0
7599600,3497,1092,0,0
7603200,3497,1092,0,0
7606800,3497,1092,0,0
7610400,3497,1092,0,0
7614000,3497,1092,0,0
7617600,3497,1092,0,0
7621200,3171,1092,311,15
7624800,2885,1092,589,23
7628400,2402,1092,1052,43
7632000,1942,1092,1492,63
7635600,1551,1092,1870,76
7639200,1399,1092,2021,77
7642800,1349,1092,2071,77
7646400,1345,1092,2075,77
7650000,1333,1092,2085,79
7653600,1379,1092,2041,77
7657200,1465,1092,1957,75
7660800,1627,1092,1800,70
7664400,1969,1092,1469,59
7668000,2432,1092,1022,43
7671600,2858,1092,605,34
7675200,3170,1092,311,16
7678800,3497,1092,0,0
7682400,3497,1092,0,0
7686000,3497,1092,0,0
7689600,3497,1092,0,0
7693200,3497,1092,0,0
7696800,3497,1092,0,0
7700400,3497,1092,0,0
7704000,3497,1092,0,0
7707600,3171,1092,315,11
7711200,2885,1092,589,23
7714800,2402,1092,1042,53
7718400,1942,1092,1486,69
7722000,1551,1092,1869,77
7725600,1399,1092,2016,82
7729200,1349,1092,2064,84
7732800,1345,1092,2068,84
7736400,1333,1092,2080,84
7740000,1379,1092,2036,82
7743600,1465,1092,1953,79
7747200,1627,1092,1795,75
7750800,1969,1092,1469,59
7754400,2432,1092,1022,43
7758000,2858,1092,616,23
7761600,3170,1092,314,13
7765200,3497,1092,0,0
7768800,3497,1092,0,0
7772400,3497,1092,0,0
