,res,ind,com,rest
6922800,3474,1092,0,29
6926400,3464,1092,0,39
6930000,3152,1092,312,39
6933600,2864,1092,585,54
6937200,2398,1092,1046,59
6940800,1963,1092,1486,54
6944400,1594,1092,1860,49
6948000,1528,1092,1916,59
6951600,1342,1092,2053,108
6955200,1343,1092,2057,103
6958800,1347,1092,2068,88
6962400,1396,1092,2024,83
6966000,1482,1092,1942,79
6969600,1633,1092,1787,83
6973200,1955,1092,1460,88
6976800,2377,1092,1018,108
6980400,2784,1092,611,108
6984000,3103,1092,312,88
6987600,3444,1092,0,59
6991200,3474,1092,0,29
6994800,3493,1092,0,10
6998400,3503,1092,0,0
7002000,3503,1092,0,0
7005600,3503,1092,0,0
7009200,3474,1092,0,29
7012800,3464,1092,0,39
7016400,3152,1092,312,39
7020000,2864,1092,585,54
7023600,2398,1092,1046,59
7027200,1963,1092,1486,54
7030800,1594,1092,1860,49
7034400,1528,1092,1916,59
7038000,1342,1092,2053,108
7041600,1343,1092,2057,103
7045200,1347,1092,2068,88
7048800,1396,1092,2024,83
7052400,1482,1092,1942,79
7056000,1633,1092,1787,83
7059600,1955,1092,1460,88
7063200,2377,1092,1018,108
7066800,2784,1092,611,108
7070400,3103,1092,312,88
7074000,3444,1092,0,59
7077600,3474,1092,0,29
7081200,3493,1092,0,10
7084800,3503,1092,0,0
7088400,3503,1092,0,0
7092000,3503,1092,0,0
7095600,3474,1092,0,29
7099200,3464,1092,0,39
7102800,3152,1092,312,39
7106400,2864,1092,585,54
7110000,2398,1092,1046,59
7113600,1963,1092,1486,54
7117200,1594,1092,1860,49
7120800,1528,1092,1916,59
7124400,1342,1092,2053,108
7128000,1343,1092,2057,103
7131600,1347,1092,2068,88
7135200,1396,1092,2024,83
7138800,1482,1092,1942,79
7142400,1633,1092,1787,83
7146000,1955,1092,1460,88
7149600,2377,1092,1018,108
7153200,2784,1092,611,108
7156800,3103,1092,312,88
7160400,3444,1092,0,59
7164000,3474,1092,0,29
7167600,3493,1092,0,10
7171200,3503,1092,0,0
7174800,3503,1092,0,0
7178400,3503,1092,0,0
7182000,3474,1092,0,29
7185600,3464,1092,0,39
7189200,3152,1092,312,39
7192800,2864,1092,585,54
7196400,2398,1092,1046,59
7200000,1963,1092,1486,54
7203600,1594,1092,1860,49
7207200,1528,1092,1916,59
7210800,1342,1092,2053,108
7214400,1343,1092,2057,103
7218000,1347,1092,2068,88
7221600,1396,1092,2024,83
7225200,1482,1092,1942,79
7228800,1633,1092,1787,83
7232400,1955,1092,1460,88
7236000,2377,1092,1018,108
7239600,2784,1092,611,108
7243200,3103,1092,312,88
7246800,3444,1092,0,59
7250400,3474,1092,0,29
7254000,3493,1092,0,10
7257600,3503,1092,0,0
7261200,3503,1092,0,0
7264800,3503,1092,0,0
7268400,3474,1092,0,29
7272000,3464,1092,0,39
7275600,3152,1092,312,39
7279200,2864,1092,585,54
7282800,2398,1092,1046,59
7286400,1963,1092,1486,54
7290000,1594,1092,1860,49
7293600,1528,1092,1916,59
7297200,1342,1092,2053,108
7300800,1343,1092,2057,103
7304400,1347,1092,2068,88
7308000,1396,1092,2024,83
7311600,1482,1092,1942,79
7315200,1633,1092,1787,83
7318800,1955,1092,1460,88
7322400,2377,1092,1018,108
7326000,2784,1092,611,108
7329600,3103,1092,312,88
7333200,3444,1092,0,59
7336800,3474,1092,0,29
7340400,3493,1092,0,10
7344000,3503,1092,0,0
7347600,3503,1092,0,0
7351200,3503,1092,0,0
7354800,3474,1092,0,29
7358400,3464,1092,0,39
7362000,3152,1092,312,39
7365600,2864,1092,585,54
7369200,2398,1092,1046,59
7372800,1963,1092,1486,54
7376400,1594,1092,1860,49
7380000,1528,1092,1916,59
7383600,1342,1092,2053,108
7387200,1343,1092,2057,103
7390800,1347,1092,2068,88
7394400,1396,1092,2024,83
7398000,1482,1092,1942,79
7401600,1633,1092,1787,83
7405200,1955,1092,1460,88
7408800,2377,1092,1018,108
7412400,2784,1092,611,108
7416000,3103,1092,312,88
7419600,3444,1092,0,59
7423200,3474,1092,0,29
7426800,3493,1092,0,10
7430400,3503,1092,0,0
7434000,3503,1092,0,0
7437600,3503,1092,0,0
7441200,3474,1092,0,29
7444800,3464,1092,0,39
7448400,3152,1092,312,39
7452000,2864,1092,585,54
7455600,2398,1092,1046,59
7459200,1963,1092,1486,54
7462800,1594,1092,1860,49
7466400,1528,1092,1916,59
7470000,1342,1092,2053,108
7473600,1343,1092,2057,103
7477200,1347,1092,2068,88
7480800,1396,1092,2024,83
7484400,1482,1092,1942,79
7488000,1633,1092,1787,83
7491600,1955,1092,1460,88
7495200,2377,1092,1018,108
7498800,2784,1092,611,108
7502400,3103,1092,312,88
7506000,3444,1092,0,59
7509600,3474,1092,0,29
7513200,3493,1092,0,10
7516800,3503,1092,0,0
7520400,3503,1092,0,0
7524000,3503,1092,0,0
7527600,3474,1092,0,29
7531200,3464,1092,0,39
7534800,3152,1092,312,39
7538400,2864,1092,585,54
7542000,2398,1092,1046,59
7545600,1963,1092,1486,54
7549200,1594,1092,1860,49
7552800,1528,1092,1916,59
7556400,1342,1092,2053,108
7560000,1343,1092,2057,103
7563600,1347,1092,2068,88
7567200,1396,1092,2024,83
7570800,1482,1092,1942,79
7574400,1633,1092,1787,83
7578000,1955,1092,1460,88
7581600,2377,1092,1018,108
7585200,2784,1092,611,108
7588800,3103,1092,312,88
7592400,3444,1092,0,59
7596000,3474,1092,0,29
7599600,3493,1092,0,10
7603200,3502,1092,0,0
7606800,3502,1092,0,0
7610400,3502,1092,0,0
7614000,3473,1092,0,29
7617600,3463,1092,0,39
7621200,3151,1092,312,39
7624800,2863,1092,585,54
7628400,2397,1092,1046,59
7632000,1962,1092,1486,54
7635600,1593,1092,1860,49
7639200,1527,1092,1916,59
7642800,1341,1092,2053,108
7646400,1342,1092,2057,103
7650000,1346,1092,2068,88
7653600,1395,1092,2024,83
7657200,1481,1092,1942,79
7660800,1632,1092,1787,83
7664400,1954,1092,1460,88
7668000,2376,1092,1018,108
7671600,2783,1092,611,108
7675200,3102,1092,312,88
7678800,3443,1092,0,59
7682400,3473,1092,0,29
7686000,3492,1092,0,10
7689600,3502,1092,0,0
7693200,3502,1092,0,0
7696800,3502,1092,0,0
7700400,3473,1092,0,29
7704000,3463,1092,0,39
7707600,3151,1092,312,39
7711200,2863,1092,585,54
7714800,2397,1092,1046,59
7718400,1962,1092,1486,54
7722000,1593,1092,1860,49
7725600,1527,1092,1916,59
7729200,1341,1092,2053,108
7732800,1342,1092,2057,103
7736400,1346,1092,2068,88
7740000,1395,1092,2024,83
7743600,1481,1092,1942,79
7747200,1632,1092,1787,83
7750800,1954,1092,1460,88
7754400,2376,1092,1018,108
7758000,2783,1092,611,108
7761600,3102,1092,312,88
7765200,3443,1092,0,59
7768800,3473,1092,0,29
7772400,3492,1092,0,10
